price,year,odometer,manufacturer,model,condition,cylinders,fuel,transmission,type,age,cluster,cluster_name
21597,2020,30714,chevrolet,equinox,like new,4 cylinders,gas,automatic,SUV,1,1,中端车
31886,2019,35327,ram,1500,like new,8 cylinders,gas,automatic,truck,2,2,高端车
35524,2020,31525,jeep,grand cherokee,like new,6 cylinders,gas,automatic,SUV,1,2,高端车
29995,2019,39577,dodge,charger,like new,6 cylinders,gas,automatic,sedan,2,2,高端车
15950,2017,20000,honda,civic lx,like new,4 cylinders,gas,automatic,sedan,4,1,中端车
15500,2014,55000,honda,crv ex,excellent,4 cylinders,gas,automatic,SUV,7,1,中端车
19950,2017,22400,honda,crv lx awd,like new,4 cylinders,gas,automatic,SUV,4,1,中端车
1214,2016,73216,gmc,sierra 2500hd,excellent,8 cylinders,gas,automatic,truck,5,0,经济型车
43999,2020,42385,chevrolet,tahoe,like new,8 cylinders,gas,automatic,SUV,1,2,高端车
17495,2018,32612,volkswagen,beetle turbo,like new,4 cylinders,gas,automatic,coupe,3,1,中端车
25999,2019,35343,nissan,frontier,like new,6 cylinders,gas,automatic,truck,2,1,中端车
34996,2019,16503,toyota,highlander,like new,6 cylinders,gas,automatic,SUV,2,2,高端车
26899,2019,35123,dodge,charger,like new,6 cylinders,gas,automatic,sedan,2,1,中端车
29990,2018,11401,chevrolet,colorado crew cab work,good,6 cylinders,gas,other,pickup,3,2,高端车
29990,2016,24661,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,automatic,pickup,5,2,高端车
31990,2017,31496,gmc,sierra 1500 double cab,good,6 cylinders,gas,automatic,pickup,4,2,高端车
39495,2020,33629,ram,1500,like new,8 cylinders,gas,automatic,truck,1,2,高端车
42064,2020,17260,chevrolet,silverado,like new,8 cylinders,gas,automatic,truck,1,2,高端车
17989,2019,29854,jeep,renegade,like new,4 cylinders,gas,automatic,SUV,2,1,中端车
36990,2016,23190,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,other,pickup,5,2,高端车
22000,2017,36124,honda,accord,like new,4 cylinders,gas,automatic,coupe,4,1,中端车
34588,2019,26979,ram,1500,like new,8 cylinders,gas,automatic,truck,2,2,高端车
23999,2020,35682,gmc,terrain,like new,4 cylinders,gas,automatic,SUV,1,1,中端车
22498,2020,10912,mitsubishi,outlander,like new,4 cylinders,gas,automatic,SUV,1,1,中端车
15995,2019,19347,chevrolet,cruze,like new,4 cylinders,gas,automatic,sedan,2,1,中端车
39990,2019,8373,nissan,370z nismo coupe 2d,good,6 cylinders,gas,other,coupe,2,2,高端车
29990,2016,44339,ford,f150 super cab xl pickup 4d,good,6 cylinders,gas,other,pickup,5,1,中端车
29990,2014,26129,chevrolet,silverado 1500 double,good,8 cylinders,gas,other,pickup,7,1,中端车
35990,2020,1548,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,other,coupe,1,2,高端车
37990,2016,22870,toyota,tundra double cab sr,good,8 cylinders,gas,other,pickup,5,2,高端车
29590,2017,70760,ford,expedition xlt sport,good,6 cylinders,gas,other,SUV,4,1,中端车
7474,2014,81148,nissan,versa note,like new,4 cylinders,gas,automatic,hatchback,7,0,经济型车
14987,2016,46628,chrysler,200,like new,4 cylinders,gas,automatic,sedan,5,1,中端车
24395,2020,41518,chrysler,voyager,like new,6 cylinders,gas,automatic,mini-van,1,1,中端车
28000,2014,62000,mercedes-benz,benz cls550,excellent,8 cylinders,gas,automatic,coupe,7,1,中端车
39590,2017,10496,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,other,coupe,4,2,高端车
39590,2020,728,ford,mustang gt coupe 2d,good,8 cylinders,gas,other,coupe,1,2,高端车
38590,2011,30237,chevrolet,corvette grand sport,good,8 cylinders,gas,other,other,10,2,高端车
39590,2020,2037,dodge,charger r/t sedan 4d,good,8 cylinders,gas,other,sedan,1,2,高端车
20987,2020,42120,dodge,grand caravan,like new,6 cylinders,gas,automatic,mini-van,1,1,中端车
21968,2018,15551,hyundai,sonata,like new,4 cylinders,gas,automatic,sedan,3,1,中端车
21998,2020,45282,dodge,grand caravan,like new,6 cylinders,gas,automatic,mini-van,1,1,中端车
22795,2018,30653,nissan,rogue,like new,4 cylinders,gas,automatic,SUV,3,1,中端车
22367,2019,36880,toyota,camry,like new,4 cylinders,gas,automatic,sedan,2,1,中端车
38990,2018,14706,dodge,charger r/t scat pack,good,8 cylinders,gas,other,sedan,3,2,高端车
33990,2012,88107,mercedes-benz,e-class e 63 amg,good,8 cylinders,gas,automatic,sedan,9,1,中端车
9450,2015,123227,kia,sedona lx,excellent,6 cylinders,gas,automatic,mini-van,6,0,经济型车
8900,2011,93448,mazda,3,like new,4 cylinders,gas,automatic,hatchback,10,0,经济型车
23980,2014,99323,ram,1500 express crew cab,excellent,8 cylinders,gas,automatic,pickup,7,0,经济型车
26990,2018,30386,acura,rdx technology and,good,6 cylinders,gas,other,other,3,1,中端车
41250,2019,13659,toyota,4runner sr5,like new,6 cylinders,gas,automatic,SUV,2,2,高端车
8200,2012,127831,ford,escape xlt,excellent,6 cylinders,gas,automatic,SUV,9,0,经济型车
28590,2018,22703,acura,rdx technology and,good,6 cylinders,gas,other,other,3,2,高端车
23590,2017,55976,kia,k900 premium sedan 4d,good,6 cylinders,gas,automatic,sedan,4,1,中端车
33990,2019,7359,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,other,2,2,高端车
36590,2019,14222,gmc,sierra 1500 limited double,good,8 cylinders,gas,other,pickup,2,2,高端车
9500,2007,155898,chevrolet,silverado,good,8 cylinders,gas,automatic,truck,14,3,老旧车
30990,2018,28849,jeep,wrangler unlimited sport s,good,6 cylinders,gas,other,SUV,3,2,高端车
20990,2017,53761,mitsubishi,outlander gt sport,good,6 cylinders,gas,other,other,4,1,中端车
26500,2017,35140,dodge,challenger,like new,6 cylinders,gas,automatic,coupe,4,1,中端车
22995,2020,5303,nissan,altima,like new,4 cylinders,gas,automatic,sedan,1,1,中端车
22998,2020,4770,nissan,altima,like new,4 cylinders,gas,automatic,sedan,1,1,中端车
24513,2020,6513,hyundai,kona,like new,4 cylinders,gas,automatic,SUV,1,1,中端车
29993,2020,18874,hyundai,santa fe,like new,4 cylinders,gas,automatic,SUV,1,2,高端车
30883,2020,18899,chevrolet,colorado,like new,6 cylinders,gas,automatic,truck,1,2,高端车
36590,2016,43813,lexus,ls 460 sedan 4d,good,8 cylinders,gas,other,sedan,5,2,高端车
41590,2019,4212,dodge,charger scat pack sedan 4d,good,8 cylinders,gas,other,sedan,2,2,高端车
22794,2018,24359,nissan,rogue,like new,4 cylinders,gas,automatic,sedan,3,1,中端车
21598,2020,33423,chevrolet,equinox,excellent,4 cylinders,gas,automatic,SUV,1,1,中端车
24862,2019,36559,dodge,charger sxt,like new,6 cylinders,gas,automatic,sedan,2,1,中端车
26590,2017,24667,kia,k900 premium sedan 4d,good,6 cylinders,gas,other,sedan,4,1,中端车
52950,2020,13600,jeep,gladiator rubicon,like new,6 cylinders,gas,automatic,truck,1,2,高端车
38990,2020,5279,infiniti,qx60 luxe sport utility,good,6 cylinders,gas,other,other,1,2,高端车
8754,2007,179628,lexus,rx 350,excellent,6 cylinders,gas,automatic,SUV,14,3,老旧车
18750,2015,89908,jeep,cherokee trailhawk,excellent,6 cylinders,gas,automatic,SUV,6,0,经济型车
38990,2017,20676,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,other,other,4,2,高端车
9995,2008,191454,chevrolet,silverado utility,good,8 cylinders,gas,automatic,truck,13,3,老旧车
26900,2016,63000,bmw,428i xdrive,like new,4 cylinders,hybrid,automatic,coupe,5,1,中端车
44990,2014,22973,chevrolet,corvette stingray,good,8 cylinders,gas,other,coupe,7,2,高端车
44990,2014,33566,chevrolet,corvette stingray z51,good,8 cylinders,gas,other,coupe,7,2,高端车
35590,2013,33692,ford,mustang boss 302 coupe 2d,good,8 cylinders,gas,other,coupe,8,2,高端车
38990,2020,7653,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,other,coupe,1,2,高端车
45990,2014,19666,chevrolet,corvette stingray z51,good,8 cylinders,gas,other,convertible,7,2,高端车
25648,2019,32159,dodge,charger sxt plus,like new,6 cylinders,gas,automatic,sedan,2,1,中端车
32129,2020,42905,gmc,acadia,like new,6 cylinders,gas,automatic,SUV,1,2,高端车
18760,2020,31607,dodge,grand caravan,like new,6 cylinders,gas,automatic,mini-van,1,1,中端车
9500,2007,155898,chevrolet,silverado,good,8 cylinders,gas,automatic,truck,14,3,老旧车
21598,2020,33423,chevrolet,equinox,like new,4 cylinders,gas,automatic,SUV,1,1,中端车
21990,2016,78390,dodge,charger se sedan 4d,good,6 cylinders,diesel,automatic,sedan,5,1,中端车
23999,2020,35682,gmc,terrain slt,like new,4 cylinders,gas,automatic,SUV,1,1,中端车
29995,2019,39577,dodge,charger,like new,6 cylinders,gas,automatic,sedan,2,2,高端车
42445,2020,42385,chevrolet,tahoe,like new,8 cylinders,gas,automatic,SUV,1,2,高端车
16990,2014,86919,acura,rdx sport utility 4d,good,6 cylinders,gas,automatic,SUV,7,0,经济型车
17590,2015,80556,acura,rdx sport utility 4d,good,6 cylinders,gas,automatic,SUV,6,1,中端车
41990,2019,9345,lincoln,continental reserve,good,6 cylinders,gas,other,sedan,2,2,高端车
15729,2015,59300,honda,civic,excellent,4 cylinders,gas,automatic,coupe,6,1,中端车
17736,2018,42012,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,3,1,中端车
35900,2009,15900,ford,e-150,excellent,8 cylinders,gas,automatic,van,12,2,高端车
12675,2017,98796,chevrolet,malibu,excellent,4 cylinders,gas,automatic,sedan,4,0,经济型车
16281,2013,66654,honda,cr-v,excellent,4 cylinders,gas,automatic,SUV,8,0,经济型车
18998,2018,56108,nissan,rogue sport,excellent,4 cylinders,gas,automatic,SUV,3,1,中端车
8265,2015,137760,jeep,patriot sport,good,4 cylinders,gas,automatic,SUV,6,0,经济型车
9000,2012,107635,volkswagen,jetta,good,4 cylinders,gas,automatic,hatchback,9,0,经济型车
36950,2019,11500,toyota,rav4 hybrid limited,like new,4 cylinders,hybrid,automatic,SUV,2,2,高端车
14000,2010,97949,toyota,venza awd,good,6 cylinders,gas,automatic,wagon,11,3,老旧车
34999,2020,11006,toyota,tacoma access cab trd,like new,6 cylinders,gas,automatic,pickup,1,2,高端车
29751,2019,45824,toyota,rav4 adventure awd,good,4 cylinders,gas,automatic,SUV,2,2,高端车
20000,2012,159332,toyota,4runner sr5 4x4,good,6 cylinders,gas,automatic,SUV,9,0,经济型车
51000,2018,100557,gmc,sierra 2500hd cre cab 4x4,good,8 cylinders,diesel,automatic,pickup,3,2,高端车
13163,2015,122173,chevrolet,traverse,excellent,6 cylinders,gas,automatic,SUV,6,0,经济型车
18000,2015,193619,toyota,tacoma 4x4,good,6 cylinders,gas,manual,pickup,6,0,经济型车
24255,2019,41628,infiniti,qx60 pure,good,6 cylinders,gas,automatic,SUV,2,1,中端车
12315,2018,36714,chevrolet,sonic,excellent,4 cylinders,gas,automatic,sedan,3,1,中端车
9500,2015,129535,nissan,altima,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
12440,2017,98778,chevrolet,malibu,good,4 cylinders,gas,automatic,sedan,4,0,经济型车
10494,2015,98352,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
29250,2017,31052,honda,ridgeline rtl-t crew cab,excellent,6 cylinders,gas,automatic,pickup,4,2,高端车
28971,2017,64117,toyota,tundra sr5 double cab 4x4,good,8 cylinders,gas,automatic,pickup,4,1,中端车
19000,2020,26417,toyota,corolla le 4dr sedan,good,4 cylinders,gas,automatic,sedan,1,1,中端车
9000,2017,103203,chevrolet,sonic,excellent,4 cylinders,gas,automatic,sedan,4,0,经济型车
26971,2021,3047,toyota,camry se awd,like new,4 cylinders,gas,automatic,sedan,0,2,高端车
34990,2016,42468,chevrolet,silverado 1500 double,good,8 cylinders,gas,other,pickup,5,2,高端车
13499,2007,110357,chevrolet,colorado lt,good,5 cylinders,gas,automatic,pickup,14,3,老旧车
16995,2012,10,ford,expedition el,good,8 cylinders,gas,automatic,other,9,1,中端车
34990,2018,37509,jeep,grand cherokee trailhawk,good,6 cylinders,gas,other,other,3,2,高端车
32590,2017,38471,jeep,wrangler unlimited sport s,good,6 cylinders,other,other,other,4,2,高端车
25990,2013,42045,mercedes-benz,e-class e 550,good,8 cylinders,gas,automatic,coupe,8,1,中端车
31990,2018,27426,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,other,pickup,3,2,高端车
25590,2016,38282,nissan,frontier crew cab sv,good,6 cylinders,gas,other,pickup,5,1,中端车
29990,2014,26129,chevrolet,silverado 1500 double,good,8 cylinders,gas,other,pickup,7,1,中端车
32990,2015,20832,ford,mustang gt coupe 2d,good,8 cylinders,gas,other,coupe,6,2,高端车
29590,2017,70760,ford,expedition xlt sport,good,6 cylinders,gas,other,SUV,4,1,中端车
39590,2020,1419,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,other,coupe,1,2,高端车
19995,2010,92549,ram,1500,excellent,8 cylinders,gas,automatic,pickup,11,0,经济型车
29990,2012,43182,toyota,tacoma double cab pickup,good,6 cylinders,gas,other,pickup,9,1,中端车
33990,2012,88107,mercedes-benz,e-class e 63 amg,good,8 cylinders,gas,automatic,sedan,9,1,中端车
20990,2017,50964,chrysler,300 300c sedan 4d,good,6 cylinders,gas,other,sedan,4,1,中端车
26990,2018,30386,acura,rdx technology and,good,6 cylinders,gas,other,other,3,1,中端车
28590,2018,22703,acura,rdx technology and,good,6 cylinders,gas,other,other,3,2,高端车
6999,2009,136116,kia,sportage lx,good,6 cylinders,gas,automatic,other,12,3,老旧车
9995,2014,118542,dodge,journey avp,good,4 cylinders,gas,automatic,other,7,0,经济型车
24995,2012,115963,chevrolet,silverado 1500 lt,good,8 cylinders,other,automatic,pickup,9,0,经济型车
21995,2012,114721,toyota,4runner sr5,good,6 cylinders,gas,automatic,other,9,0,经济型车
33990,2019,7359,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,other,2,2,高端车
36590,2019,14222,gmc,sierra 1500 limited double,good,8 cylinders,gas,other,pickup,2,2,高端车
30990,2018,28849,jeep,wrangler unlimited sport s,good,6 cylinders,gas,other,SUV,3,2,高端车
55590,2019,6498,chevrolet,corvette stingray,good,8 cylinders,gas,other,coupe,2,2,高端车
49990,2017,7400,chevrolet,corvette stingray,good,8 cylinders,gas,other,coupe,4,2,高端车
38990,2013,51525,chevrolet,corvette grand sport,good,8 cylinders,gas,other,other,8,2,高端车
12995,2007,207128,ford,f-150 xlt,good,8 cylinders,other,automatic,pickup,14,3,老旧车
18995,2011,128689,chevrolet,tahoe ltz,good,8 cylinders,other,automatic,other,10,0,经济型车
23995,2011,118029,ram,1500 laramie,good,8 cylinders,gas,automatic,pickup,10,0,经济型车
26995,2017,127647,ford,f-150,good,6 cylinders,gas,automatic,pickup,4,0,经济型车
10999,2011,194402,toyota,rav4 sport,good,6 cylinders,gas,automatic,other,10,3,老旧车
10990,2005,218046,toyota,4runner sr5 v6,good,6 cylinders,gas,automatic,other,16,3,老旧车
8995,2011,196086,honda,pilot ex-l,good,6 cylinders,gas,automatic,other,10,3,老旧车
19995,2014,201540,ram,2500 slt,good,8 cylinders,gas,automatic,pickup,7,0,经济型车
19590,2011,41463,chrysler,300 300c sedan 4d,good,8 cylinders,gas,other,sedan,10,1,中端车
26995,2015,129495,chevrolet,silverado 1500 lt lt2,good,8 cylinders,gas,automatic,pickup,6,0,经济型车
26995,2014,125154,chevrolet,silverado 1500 ltz 1lz,good,8 cylinders,other,automatic,pickup,7,0,经济型车
14995,2013,117097,toyota,highlander base plus,good,4 cylinders,gas,automatic,SUV,8,0,经济型车
14995,2012,114673,toyota,highlander se,good,6 cylinders,gas,automatic,other,9,0,经济型车
6998,2008,105030,toyota,corolla,good,4 cylinders,gas,automatic,sedan,13,3,老旧车
44990,2014,22973,chevrolet,corvette stingray,good,8 cylinders,gas,other,coupe,7,2,高端车
44990,2014,33566,chevrolet,corvette stingray z51,good,8 cylinders,gas,other,coupe,7,2,高端车
45990,2014,19666,chevrolet,corvette stingray z51,good,8 cylinders,gas,other,convertible,7,2,高端车
8995,2011,96195,ford,escape limited,good,6 cylinders,other,automatic,other,10,0,经济型车
18895,2008,142647,jeep,wrangler unlimited sahara,good,6 cylinders,gas,automatic,other,13,3,老旧车
28990,2018,32458,infiniti,qx60 3.5 sport utility,good,6 cylinders,gas,other,SUV,3,2,高端车
16995,2008,149150,ram,2500 slt,good,8 cylinders,gas,automatic,pickup,13,3,老旧车
5999,2005,178832,toyota,sienna ce 7 passenger,good,6 cylinders,gas,automatic,van,16,3,老旧车
32995,2015,88644,ford,f-150 lariat,good,8 cylinders,other,automatic,pickup,6,1,中端车
11995,2006,99528,lexus,rx 330,good,6 cylinders,gas,automatic,other,15,3,老旧车
16990,2014,86919,acura,rdx sport utility 4d,good,6 cylinders,gas,automatic,SUV,7,0,经济型车
17590,2015,80556,acura,rdx sport utility 4d,good,6 cylinders,gas,automatic,SUV,6,1,中端车
45590,2020,3687,acura,mdx advance pkg sport,good,6 cylinders,gas,other,SUV,1,2,高端车
21995,2015,102598,ford,transit,good,6 cylinders,gas,automatic,van,6,0,经济型车
31995,2018,53000,dodge,durango,excellent,6 cylinders,gas,automatic,SUV,3,2,高端车
20995,2019,29000,chevrolet,equinox,excellent,4 cylinders,gas,automatic,SUV,2,1,中端车
11995,2017,50000,kia,forte,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
9995,2017,45000,mitsubishi,mirage,excellent,3 cylinders,gas,automatic,sedan,4,1,中端车
12995,2016,66000,jeep,patriot,excellent,4 cylinders,gas,automatic,SUV,5,1,中端车
11995,2016,17000,ford,focus,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
7995,2008,93000,mini,cooper clubman,excellent,4 cylinders,gas,automatic,coupe,13,3,老旧车
26995,2015,115152,ram,promaster 3500,good,4 cylinders,diesel,automatic,van,6,0,经济型车
7995,2011,189834,ford,transit connect,good,4 cylinders,gas,automatic,van,10,3,老旧车
29995,2018,72951,ford,transit,good,5 cylinders,diesel,automatic,van,3,2,高端车
29995,2018,76277,ram,promaster 2500,good,6 cylinders,gas,automatic,van,3,2,高端车
23995,2015,90547,ford,transit,good,6 cylinders,gas,automatic,van,6,1,中端车
14995,2014,138415,gmc,sierra,good,6 cylinders,gas,automatic,pickup,7,0,经济型车
26995,2017,52491,nissan,nv,good,6 cylinders,gas,automatic,van,4,1,中端车
15995,2015,136694,chevrolet,colorado,good,4 cylinders,gas,automatic,pickup,6,0,经济型车
30590,2016,5937,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,other,coupe,5,2,高端车
8990,2014,171404,honda,crosstour,excellent,6 cylinders,gas,automatic,SUV,7,0,经济型车
24590,2014,60987,lexus,is 350 sedan 4d,good,6 cylinders,gas,other,sedan,7,1,中端车
29990,2019,15101,toyota,avalon xse sedan 4d,good,6 cylinders,other,other,sedan,2,2,高端车
6900,2007,133500,honda,civic ex,excellent,4 cylinders,gas,automatic,sedan,14,3,老旧车
48995,2015,137510,ram,3500 laramie,good,6 cylinders,diesel,automatic,pickup,6,2,高端车
8995,2009,137477,ford,explorer xlt,good,6 cylinders,gas,automatic,other,12,3,老旧车
21995,2008,77857,ram,1500 laramie,good,8 cylinders,gas,automatic,pickup,13,3,老旧车
36000,2017,58000,toyota,highlander,excellent,6 cylinders,hybrid,automatic,SUV,4,2,高端车
8995,2005,152715,lincoln,navigator luxury,good,8 cylinders,gas,automatic,other,16,3,老旧车
12999,2011,65000,volvo,c70 convertible,excellent,6 cylinders,gas,automatic,convertible,10,0,经济型车
17000,2012,28005,chevrolet,camaro,excellent,6 cylinders,gas,automatic,coupe,9,1,中端车
27990,2012,68696,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,other,pickup,9,1,中端车
